Offer,Description,Coupon Code,,,Eligible Credit Cards,Eligible Debit Cards
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Bank of India SwaDhan Rupay Platinum Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Kotak League Platinum Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,TVS Credit RBL Bank Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,IRCTC RBL Bank Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,PNB EMT Rupay Platinum Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,ICAI Exclusive Bobcard (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,HDFC Bank Biz Grow Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,SimplySave SBI Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Assam Rifles The Sentinel Bobcard (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Canara Bank Rupay Platinum Secured Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,CSC Small Business MoneyBack Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,ICSI Diamond Bobcard (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Indusind Samman RuPay Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Myntra Kotak Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Union Bank of India Rupay Select Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Paytm SBI Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,BPCL SBI Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,IDFC First Power Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Airtel Axis Bank Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,YES Bank Paisabazaar Paisasave Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Yatra SBI Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,IndusInd Bank Platinum RuPay Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Axis KWIK Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,TVS Credit RBL Bank Gold Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Reliance SBI Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Canara Bank Rupay Platinum Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,IDFC First Earn RuPay Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,PSB SimplySAVE SBI Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,UNI Carbon Credit Card. (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,PNB Rupay Millennial Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Yes Bank Card Anq Phi Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,HDFC Bank Biz Power Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,UCO Bank SBI Card Elite (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Indian Navy Varunah Premium Bobcard (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,IndianOil Axis Bank Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,CMA One Bobcard (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Shaurya SBI Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,SBI Card Miles (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,South Indian Bank Simplysave SBI Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,ICICI Bank Sapphiro Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,IRCTC SBI Card Rupay (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,ICICI Bank HPCL Super Saver Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,PNB Patanjali Rupay Platinum Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,SBM Credilio Secured Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,RBL Bank Patanjali Vishisht RuPay Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Tata Neu Infinity HDFC Bank Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,RBL Bank Novio RuPay Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,South Indian Bank SimplySave SBI Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,AU Bank Instapay Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,RBL Bank Shoprite Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,Fibe Axis Bank Credit Card (Rupay),
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,,,PNB Rupay Select Card (Rupay),
